timestamp,ax,ay,az,gx,gy,gz
119.39500000,0.4900,0.5748,-1.4399,-0.0120,1.4464,-0.9001
119.40000000,0.6690,0.5849,-1.7644,0.3562,1.9577,-0.9417
119.40500000,0.5397,0.8481,-2.0592,-0.3758,2.1260,-0.8909
119.41000000,0.0230,1.2395,-2.6924,-0.5938,2.5120,-1.9418
119.41500000,-0.2704,1.4893,-3.6572,-0.6292,2.3987,-2.2889
119.42000000,-0.6526,1.1055,-3.7758,-1.1535,1.6857,-1.7934
119.42500000,-0.8162,0.5377,-2.3996,-0.5965,1.7770,0.0517
119.43000000,-2.0062,0.5696,-1.0964,-4.0967,1.8851,0.0870
119.43500000,-5.9012,1.2963,-1.9763,-6.8707,3.0194,-1.3929
119.44000000,-6.7424,2.3600,-3.3525,-2.4446,2.6972,-1.9194
119.44500000,-2.8774,2.4406,-2.4732,-0.6951,2.1009,-0.2857
119.45000000,-0.9390,1.4502,-0.3907,-1.1668,1.3586,0.7833
119.45500000,-1.2708,0.5271,0.6852,-1.0942,1.1643,0.6956
119.46000000,-1.1281,0.1868,-0.1665,-0.7927,1.5429,-0.8975
119.46500000,-0.7933,0.4496,-2.2250,-0.5974,1.9617,-2.1266
119.47000000,-0.5422,0.8651,-3.7064,-0.4607,2.1418,-2.4838
119.47500000,-0.2669,1.0430,-4.2040,-0.3216,2.1220,-2.5975
119.48000000,-0.0102,0.9796,-4.3878,-0.2576,1.9591,-2.6084
119.48500000,0.1210,0.8052,-4.4002,-0.2337,1.7594,-2.4059
119.49000000,0.1745,0.6841,-4.1430,-0.1513,1.6868,-1.9939
119.49500000,0.2800,0.7132,-3.6733,0.0101,1.7241,-1.4281
119.50000000,0.4872,0.8370,-3.2304,0.1585,1.8242,-1.1324
119.50500000,0.7139,0.9965,-3.0452,0.2491,1.9918,-1.0754
119.51000000,0.8552,1.2036,-3.1353,0.2812,2.1503,-1.1671
119.51500000,0.9221,1.4702,-3.3996,0.3401,2.3268,-1.3848
119.52000000,0.9539,1.7391,-3.6814,0.3885,2.3843,-1.4756
119.52500000,0.9506,1.9190,-3.8294,0.4650,2.3838,-1.5137
119.53000000,0.9345,2.0834,-3.9153,0.5499,2.4754,-1.6538
119.53500000,0.9088,2.3485,-4.0117,0.5961,2.6286,-1.7633
119.54000000,0.8896,2.6727,-3.9857,0.6306,2.6681,-1.7335
119.54500000,0.8952,2.9205,-3.7330,0.5643,2.6327,-1.6175
119.55000000,0.9702,3.0232,-3.3378,0.6060,2.5481,-1.5147
119.55500000,1.1522,3.0470,-2.9722,0.6235,2.4895,-1.5165
119.56000000,1.2945,3.0118,-2.7281,0.5292,2.3496,-1.5983
119.56500000,1.3350,2.8633,-2.5799,0.5099,1.9935,-1.9100
119.57000000,1.3959,2.6206,-2.4508,0.6571,1.7058,-1.9718
119.57500000,1.4966,2.3298,-2.1622,0.8139,1.3745,-1.7488
119.58000000,1.5632,2.0630,-1.7292,0.9103,1.1744,-1.6670
119.58500000,1.5549,1.9225,-1.4835,0.9443,1.0578,-1.7916
119.59000000,1.4931,1.8516,-1.4921,0.9436,0.8821,-1.9885
119.59500000,1.4102,1.7115,-1.6130,0.9103,0.6156,-2.2407
119.60000000,1.3056,1.4668,-1.8077,0.8585,0.2717,-2.5120
119.60500000,1.1957,1.1552,-2.0149,0.8499,-0.1064,-2.7660
119.61000000,1.1118,0.8367,-2.1691,0.9196,-0.6574,-2.8412
119.61500000,1.0289,0.5519,-2.2950,0.9041,-1.0058,-2.9124
119.62000000,0.9078,0.3245,-2.4272,0.8561,-1.2097,-2.9452
119.62500000,0.6863,0.1165,-2.5257,0.6515,-1.3995,-2.8024
119.63000000,0.3799,-0.0865,-2.5476,0.4796,-1.4970,-2.6617
119.63500000,0.1535,-0.1738,-2.4981,0.4123,-1.4749,-2.4822
119.64000000,0.0155,-0.1269,-2.4052,0.3349,-1.4154,-2.2906
119.64500000,-0.1400,-0.0290,-2.3007,0.2717,-1.3391,-2.0512
119.65000000,-0.3143,0.1033,-2.2130,0.1739,-1.2224,-1.9478
119.65500000,-0.5482,0.2644,-2.2069,-0.0506,-1.1105,-1.9944
119.66000000,-0.8487,0.4157,-2.3103,-0.2040,-1.0197,-2.0633
119.66500000,-1.0750,0.5611,-2.3931,-0.2231,-0.8993,-2.0658
119.67000000,-1.1946,0.7247,-2.3584,-0.2601,-0.7819,-2.0323
119.67500000,-1.2691,0.9014,-2.2534,-0.2679,-0.6432,-2.0089
119.68000000,-1.3080,1.0896,-2.1532,-0.2586,-0.5066,-2.0549
119.68500000,-1.3335,1.2684,-2.1382,-0.2625,-0.3930,-2.2318
119.69000000,-1.3730,1.3865,-2.2522,-0.2661,-0.3573,-2.5089
119.69500000,-1.4024,1.3844,-2.4674,-0.2123,-0.4305,-2.8542
119.70000000,-1.4264,1.2661,-2.7545,-0.1348,-0.5341,-3.3648
119.70500000,-1.5347,1.1077,-3.0858,-0.2473,-0.6435,-3.6502
119.71000000,-1.7110,0.9531,-3.3808,-0.3468,-0.7492,-3.8046
119.71500000,-1.8982,0.8216,-3.5989,-0.5636,-0.8177,-3.9459
119.72000000,-2.1404,0.7090,-3.7648,-0.8583,-0.9086,-4.0394
119.72500000,-2.4213,0.5478,-3.8700,-1.1874,-1.0730,-4.0914
119.73000000,-2.7532,0.1334,-3.8761,-1.6194,-1.6144,-4.0357
119.73500000,-3.1358,-0.5451,-3.8046,-1.9646,-2.0662,-3.9974
119.74000000,-3.4811,-1.0985,-3.8045,-2.2832,-2.2926,-3.9986
119.74500000,-3.8677,-1.3682,-3.9427,-2.6371,-2.4003,-3.8755
119.75000000,-4.6264,-1.5167,-3.7501,-3.4512,-2.5159,-2.7330
119.75500000,-5.7093,-1.6251,-2.8016,-4.0915,-2.5666,-1.5778
119.76000000,-6.5538,-1.6606,-1.5606,-4.4858,-2.5472,-0.6426
119.76500000,-6.9322,-1.6355,-0.7942,-4.5250,-2.5329,-0.5543
119.77000000,-7.1124,-1.6101,-0.4725,-4.8023,-2.5188,-0.0994
119.77500000,-7.4613,-1.5835,0.0016,-5.2741,-2.4877,0.4437
119.78000000,-7.9028,-1.5561,0.5659,-5.5887,-2.3228,0.7730
119.78500000,-8.1421,-1.5180,0.9358,-5.7403,-2.0181,1.0178
119.79000000,-8.1982,-1.4647,1.1394,-5.7881,-1.7609,1.0889
119.79500000,-8.1781,-1.3886,1.3045,-5.7592,-1.6602,1.3433
119.80000000,-8.0549,-1.1787,1.7020,-5.5865,-1.4012,1.7811
119.80500000,-7.8647,-0.9197,2.1414,-5.5240,-0.8740,1.8432
119.81000000,-7.6830,-0.7068,2.3236,-5.3405,-0.3697,1.8547
119.81500000,-7.3990,-0.3705,2.4100,-5.0731,-0.0665,1.8986
119.82000000,-7.0573,0.0035,2.3622,-4.8796,0.3919,1.5501
119.82500000,-6.8639,0.1870,2.1603,-4.8673,0.6287,1.2759
119.83000000,-6.7938,0.1112,1.9960,-4.8136,0.6613,0.9567
119.83500000,-6.6081,-0.2413,1.8468,-4.5511,0.2798,0.8599
119.84000000,-6.3456,-0.6228,1.7501,-4.5060,0.4181,0.7332
119.84500000,-6.2709,-1.1701,2.0571,-4.6076,-0.1835,1.3195
119.85000000,-5.9110,-2.7458,3.0110,-3.8290,-2.0243,2.4638
119.85500000,-5.1034,-4.5790,3.9228,-3.4097,-2.2761,2.6266
119.86000000,-3.5336,-4.6527,3.6431,-0.7596,-1.1684,2.1768
119.86500000,-1.4983,-2.2394,1.6397,-0.3138,1.8442,0.3896
119.87000000,-1.0792,0.7904,-0.6664,-0.9286,2.7420,-0.2205
119.87500000,-0.7933,2.4211,-2.0841,0.0647,3.6797,-1.1922
119.88000000,0.6766,5.9678,-4.2859,-0.3274,9.3297,-3.5855
119.88500000,1.0090,11.6224,-6.8147,-1.1308,11.3317,-4.4913
119.89000000,-2.9929,12.1472,-10.2936,-8.1679,7.4267,-9.8064
119.89500000,-8.8008,6.4745,-10.0884,-8.1257,2.1531,-0.8092
119.90000000,-9.1460,1.3817,-1.3254,-5.0526,-0.5665,3.9952
119.90500000,-2.5306,-0.1235,3.4852,3.7032,-0.1511,1.0444
119.91000000,3.2181,-0.4886,0.1755,0.7485,-0.2459,-1.1340
119.91500000,0.0280,-0.1703,-2.6317,-3.7224,1.9435,-1.9175
119.92000000,-3.4525,0.1932,-2.7685,-1.0943,-0.2005,-0.9460
119.92500000,-0.8652,-0.4119,-1.7263,0.6951,-0.1509,-0.7430
119.93000000,0.9987,-0.6415,-1.4233,0.3314,-0.2686,-1.1586
119.93500000,0.2498,-0.2807,-1.6374,-0.8257,0.4644,-1.0602
119.94000000,-1.0447,0.3895,-1.3067,-1.3750,1.0773,-0.4935
119.94500000,-1.5724,0.6104,-0.8788,-1.0867,0.3389,-0.5278
119.95000000,-1.2131,0.2171,-0.8548,-0.5986,0.1649,-0.6211
119.95500000,-0.7175,0.1676,-0.9723,-0.3454,0.2575,-0.6760
119.96000000,-0.4126,0.4182,-1.0137,-0.1264,0.4429,-0.6421
119.96500000,-0.0693,0.7077,-0.9846,0.2345,0.5671,-0.6774
119.97000000,0.2180,0.8225,-0.9634,0.1709,0.3249,-0.7068
119.97500000,0.1597,0.6389,-0.9787,0.0174,0.2336,-0.6810
119.98000000,-0.0959,0.5296,-1.0143,-0.2035,0.4591,-0.7416
119.98500000,-0.3181,0.5303,-1.0865,-0.2656,0.4867,-0.7069
119.99000000,-0.3716,0.4415,-1.0532,-0.1773,0.4202,-0.5888
119.99500000,-0.2622,0.4397,-0.9331,-0.0487,0.4624,-0.5351
120.00000000,-0.1394,0.5518,-0.8751,0.0190,0.6317,-0.4892
120.00500000,-0.0678,0.5736,-0.8706,0.0617,0.6058,-0.4904
120.01000000,0.0094,0.4660,-0.9101,0.1634,0.6045,-0.5391
120.01500000,0.0555,0.4348,-0.9639,0.1220,0.8392,-0.5250
120.02000000,-0.0345,0.4878,-0.9479,0.0235,0.8954,-0.4365
120.02500000,-0.1966,0.4505,-0.8876,-0.1020,0.9421,-0.3757
120.03000000,-0.2746,0.3677,-0.8781,-0.1264,0.9746,-0.4303
120.03500000,-0.2374,0.3077,-0.8953,-0.1732,0.9466,-0.4412
120.04000000,-0.1517,0.2499,-0.8677,-0.1420,0.8832,-0.3876
120.04500000,-0.1112,0.2060,-0.8300,-0.2842,0.9304,-0.3521
120.05000000,-0.1629,0.2531,-0.8453,-0.3783,1.0647,-0.5722
120.05500000,0.0124,0.3158,-0.9032,-0.0837,0.7182,-0.7831
120.06000000,0.5022,0.3145,-0.9538,0.2049,0.3422,-0.6936
120.06500000,0.4642,0.3122,-1.0236,-0.4836,0.2998,-0.6066
120.07000000,-0.1616,0.3176,-1.0935,-0.6034,0.7179,-0.5834
120.07500000,-0.1749,0.4362,-1.2240,-0.0162,1.2334,-0.8788
120.08000000,0.3071,0.5137,-1.4020,0.1245,1.3021,-0.7793
120.08500000,0.4499,0.4644,-1.4935,0.0925,1.7629,-0.8485
120.09000000,0.4398,0.5885,-1.7176,0.1929,1.9145,-1.0234
120.09500000,0.3679,0.7571,-2.0519,0.0659,1.9596,-1.0675
120.10000000,0.1659,0.8005,-2.4773,-0.0096,1.9544,-1.4988
120.10500000,0.2173,1.0006,-3.1732,0.3756,2.3452,-2.0171
120.11000000,0.2393,0.9518,-3.4515,0.3103,1.6283,-1.4143
120.11500000,-0.5895,0.4913,-2.6769,-0.7359,1.6904,-0.1848
120.12000000,-1.5655,0.0907,-1.2056,-0.9603,1.0693,1.2766
120.12500000,-2.7230,0.5722,-0.7315,-3.1076,2.8533,0.0462
120.13000000,-3.3441,2.3086,-1.8970,-1.2627,3.4226,-1.1891
120.13500000,-1.9635,3.1315,-2.2279,-0.6614,2.9861,-0.3723
120.14000000,-1.1517,2.4731,-1.0817,-1.3769,2.2784,0.1629
120.14500000,-1.4109,1.7615,-0.2443,-1.1171,1.8622,0.1044
120.15000000,-1.0788,1.1820,-0.2411,-0.7897,1.7105,-0.2977
120.15500000,-0.6697,0.7951,-0.7990,-0.5900,1.7780,-0.9398
120.16000000,-0.4665,0.7074,-1.6838,-0.4938,1.9390,-1.6495
120.16500000,-0.3019,0.7784,-2.6490,-0.3484,1.9924,-2.2463
120.17000000,-0.1168,0.8178,-3.5106,-0.2866,1.9663,-2.7316
120.17500000,0.0145,0.7633,-4.2113,-0.2570,1.8835,-2.9928
120.18000000,0.0750,0.6524,-4.6850,-0.1848,1.7325,-3.0989
120.18500000,0.1560,0.5470,-4.8201,-0.0106,1.5194,-2.8998
120.19000000,0.4934,0.4220,-4.4279,0.5493,1.2400,-2.1666
120.19500000,1.0613,0.2747,-3.6998,0.9053,1.1058,-1.6354
120.20000000,1.3913,0.2689,-3.2363,0.9396,1.1874,-1.3892
120.20500000,1.4174,0.4438,-3.1320,0.9190,1.3201,-1.1053
120.21000000,1.3888,0.6777,-3.1645,0.8787,1.4421,-1.0638
120.21500000,1.3319,0.9289,-3.2989,0.8191,1.5284,-1.1237
120.22000000,1.2319,1.2111,-3.5207,0.7588,1.6668,-1.2629
120.22500000,1.1194,1.5021,-3.7842,0.7162,1.7727,-1.4330
120.23000000,1.0155,1.7775,-4.0326,0.7251,1.8679,-1.6611
120.23500000,0.9519,2.0748,-4.2120,0.7127,1.8874,-1.8367
120.24000000,0.9467,2.4601,-4.1766,0.6530,2.0916,-1.7802
120.24500000,1.0332,2.9175,-3.7177,0.6577,2.2570,-1.4217
120.25000000,1.1802,3.2434,-3.0574,0.5480,2.1806,-1.3238
120.25500000,1.2656,3.2574,-2.6640,0.3996,1.9690,-1.4466
120.26000000,1.3319,3.0410,-2.5071,0.3678,1.6495,-1.5720
120.26500000,1.4242,2.7489,-2.3516,0.3879,1.3582,-1.8646
120.27000000,1.4651,2.4713,-2.1427,0.5526,1.0017,-1.8516
120.27500000,1.4727,2.2366,-1.8832,0.7172,0.7668,-1.8095
120.28000000,1.4672,2.0288,-1.6650,0.8367,0.5590,-1.8614
120.28500000,1.4043,1.8381,-1.5872,0.8782,0.3494,-1.9787
120.29000000,1.2674,1.6504,-1.6541,0.8414,0.1110,-2.1795
120.29500000,1.0972,1.4391,-1.8135,0.8656,-0.1746,-2.3854
120.30000000,0.9368,1.2086,-2.0146,0.7992,-0.5801,-2.5473
120.30500000,0.7369,0.9457,-2.3178,0.6527,-0.8529,-2.8344
120.31000000,0.5055,0.6591,-2.6326,0.5755,-1.0148,-2.8880
120.31500000,0.3313,0.4543,-2.7036,0.5104,-1.1035,-2.7408
120.32000000,0.1914,0.3309,-2.5786,0.4382,-1.1880,-2.5659
120.32500000,0.0527,0.2147,-2.4484,0.4032,-1.2778,-2.3103
120.33000000,-0.0854,0.1230,-2.3725,0.3355,-1.3115,-2.1898
120.33500000,-0.2487,0.1103,-2.3589,0.2563,-1.2710,-2.1236
120.34000000,-0.4344,0.1783,-2.3891,0.1776,-1.2040,-2.0827
120.34500000,-0.6256,0.2848,-2.4409,0.0899,-1.1185,-2.0809
120.35000000,-0.8283,0.4337,-2.4881,-0.0322,-0.9771,-2.0651
120.35500000,-1.0257,0.6363,-2.4636,-0.1270,-0.8200,-1.9909
120.36000000,-1.1842,0.8649,-2.3473,-0.2063,-0.6481,-1.9768
120.36500000,-1.2862,1.0699,-2.2550,-0.2059,-0.5409,-2.0606
120.37000000,-1.3830,1.2560,-2.3398,-0.2996,-0.3742,-2.3324
120.37500000,-1.5643,1.4423,-2.5580,-0.4168,-0.2752,-2.5972
120.38000000,-1.7485,1.5462,-2.7311,-0.4291,-0.2607,-2.8359
120.38500000,-1.8882,1.5407,-2.8515,-0.5160,-0.2931,-3.0994
120.39000000,-2.0675,1.4728,-3.0172,-0.6018,-0.3577,-3.5335
120.39500000,-2.3013,1.3621,-3.2497,-0.8185,-0.4498,-3.7296
120.40000000,-2.5999,1.1996,-3.4549,-1.0975,-0.6078,-3.8038
120.40500000,-3.0685,0.7888,-3.4514,-1.6669,-1.1552,-3.6445
120.41000000,-3.6552,0.0454,-3.1983,-2.0848,-1.7289,-3.4036
120.41500000,-4.0796,-0.7467,-2.9135,-2.3706,-2.2332,-3.2964
120.42000000,-4.3774,-1.4440,-2.8252,-2.7662,-2.7010,-3.3666
120.42500000,-4.7402,-2.0279,-2.9559,-3.0820,-3.0115,-3.3743
120.43000000,-5.1624,-2.3658,-3.1815,-3.4251,-3.1025,-3.2368
120.43500000,-5.6536,-2.4086,-3.3104,-3.8371,-3.0099,-2.9078
120.44000000,-6.2349,-2.2814,-3.0911,-4.2915,-2.9224,-2.2414
120.44500000,-6.8536,-2.2108,-2.2777,-4.7459,-2.9758,-1.1143
120.45000000,-7.4034,-2.3333,-0.8305,-5.1237,-3.1688,0.3136
120.45500000,-7.7601,-2.5841,0.8362,-5.3633,-3.3383,1.4983
120.46000000,-7.9086,-2.7426,1.9881,-5.5835,-3.1145,2.0954
120.46500000,-7.9419,-2.6599,2.2107,-5.7910,-2.3325,1.8723
120.47000000,-7.8632,-2.3829,1.7827,-5.6723,-1.8464,1.5055
120.47500000,-7.5890,-1.9510,1.2871,-5.3511,-1.2682,1.2978
120.48000000,-7.1311,-1.3803,1.0419,-5.0001,-0.6676,1.2066
120.48500000,-6.6545,-0.8206,1.0058,-4.7717,-0.2205,1.1331
120.49000000,-6.2792,-0.5267,1.1656,-4.6130,-0.0715,1.2680
120.49500000,-6.0353,-0.9132,2.0447,-4.6573,-0.5425,2.4989
120.50000000,-6.5747,-2.6321,3.8591,-6.0019,-2.1285,4.0565
120.50500000,-6.2200,-4.1549,5.1931,-3.1021,-1.3422,4.5726
120.51000000,-2.6225,-1.2832,1.9113,0.0369,4.0943,-2.1302
120.51500000,0.4281,5.2978,-5.1413,-0.6292,8.1864,-5.4192
120.52000000,-2.3190,8.5962,-11.0334,-6.7834,6.6366,-10.2579
120.52500000,-7.7887,4.5752,-11.9089,-8.0807,0.2121,-4.3860
120.53000000,-5.0201,-1.9632,-4.8507,2.5671,-3.7733,2.1263
120.53500000,2.7051,-3.1697,1.0783,2.3532,0.0828,0.3942
120.54000000,2.1411,-0.3809,-0.6029,-1.6252,1.8760,-1.6611
120.54500000,-1.7843,0.1749,-2.7645,-1.5587,-0.0849,-1.4357
120.55000000,-1.4229,-0.7571,-2.2459,0.0680,-0.1894,-0.8141
120.55500000,-0.0120,-0.3628,-1.3084,-0.0274,0.7285,-0.5248
120.56000000,0.0508,0.1005,-1.0784,-0.3352,0.1245,-0.8827
120.56500000,-0.3666,-0.1572,-1.2237,-0.6083,0.2632,-0.8222
120.57000000,-0.7327,0.0945,-1.1617,-0.9832,0.7826,-0.6604
120.57500000,-1.0808,0.5575,-1.0213,-0.9818,0.6470,-0.7461
120.58000000,-0.8705,0.5609,-1.0065,-0.2601,0.3760,-0.7542
120.58500000,-0.2507,0.5217,-0.9979,0.0185,0.4037,-0.7287
120.59000000,0.0219,0.6358,-0.9543,-0.0186,0.5529,-0.6033
120.59500000,-0.1494,0.8083,-0.8716,-0.2601,0.6106,-0.5449
120.60000000,-0.4579,0.8077,-0.8372,-0.4764,0.4826,-0.5475
120.60500000,-0.5679,0.5334,-0.9000,-0.2790,0.1739,-0.6521
120.61000000,-0.3814,0.2340,-0.9911,-0.1038,0.0811,-0.6875
120.61500000,-0.2132,0.1590,-1.0055,-0.0574,0.2134,-0.6468
120.62000000,-0.1576,0.2748,-0.9671,-0.0334,0.3427,-0.6326
120.62500000,-0.0737,0.4277,-0.9622,0.0793,0.4571,-0.6569
120.63000000,0.0614,0.5291,-0.9809,0.1547,0.4861,-0.6623
120.63500000,0.1193,0.5370,-0.9909,0.1117,0.5343,-0.6437
120.64000000,0.0150,0.4573,-0.9911,-0.0257,0.5087,-0.6094
120.64500000,-0.2089,0.3772,-0.9639,-0.1881,0.6663,-0.4815
120.65000000,-0.3678,0.4179,-0.9103,-0.1057,0.8351,-0.4328
120.65500000,-0.3338,0.4426,-0.8715,-0.0627,0.8958,-0.4039
120.66000000,-0.1821,0.2810,-0.9313,0.0673,0.8269,-0.5524
120.66500000,-0.0424,0.1977,-0.9832,0.0612,1.0030,-0.4209
120.67000000,0.0475,0.3853,-0.8933,0.1053,1.1775,-0.4365
120.67500000,0.0509,0.4195,-0.8292,-0.0906,0.8758,-0.3912
120.68000000,-0.3348,0.2122,-0.8206,-0.7287,0.8532,-0.3986
120.68500000,-0.7042,0.1830,-0.7652,-0.6009,0.9790,-0.5589
120.69000000,-0.3866,0.2484,-0.7083,-0.3478,0.4302,-0.5556
120.69500000,-0.0319,0.3295,-0.7998,-0.4528,0.5611,-0.6259
120.70000000,0.1586,0.4607,-0.8894,0.0426,0.6544,-0.4179
120.70500000,0.4325,0.5020,-0.8487,-0.0758,0.7833,-0.3167
120.71000000,0.3049,0.5220,-0.9979,-0.2938,0.9976,-0.5552
120.71500000,0.0715,0.4899,-1.3605,-0.2202,1.1914,-0.8361
120.72000000,0.2015,0.3538,-1.6030,-0.0297,1.4870,-0.9213
120.72500000,0.4843,0.3997,-1.5517,0.1805,1.8600,-0.7121
120.73000000,0.6336,0.7277,-1.4814,0.1581,2.0733,-0.5320
120.73500000,0.2648,0.9658,-1.7040,-0.6175,2.0847,-0.7828
120.74000000,-0.1867,1.1223,-2.3702,-0.2902,2.3475,-1.6320
120.74500000,-0.1268,1.1659,-3.0605,-0.2128,2.0250,-1.5446
120.75000000,-0.5589,0.9856,-2.7302,-1.2265,2.0732,-0.4954
120.75500000,-1.3137,0.8957,-1.6502,-1.1830,1.9521,0.2993
120.76000000,-2.1397,1.0368,-0.6764,-3.0487,2.3325,1.1474
120.76500000,-4.9881,2.0835,-0.4014,-6.6097,3.9035,-0.0102
120.77000000,-6.3982,3.6485,-1.3458,-3.4468,3.9232,-1.6648
120.77500000,-3.1249,3.8243,-2.2409,-1.0321,3.3622,-1.6918
120.78000000,-0.8187,2.7641,-1.9158,-1.8430,2.7051,-1.2918
120.78500000,-1.2969,1.7444,-1.2173,-1.6663,1.8516,-1.1844
120.79000000,-1.1495,0.8323,-0.9644,-0.9239,1.3745,-1.2780
120.79500000,-0.4399,0.1201,-1.2597,-0.5012,1.2546,-1.7085
120.80000000,-0.1458,-0.1335,-2.0214,-0.3576,1.3209,-2.2680
120.80500000,-0.1220,-0.1090,-2.9602,-0.2358,1.3817,-2.7615
120.81000000,-0.0770,-0.0385,-3.8085,0.0145,1.3946,-2.9378
120.81500000,0.0438,-0.0011,-4.4564,0.0995,1.4085,-3.1009
120.82000000,0.1157,0.0452,-4.8364,0.1174,1.3922,-3.0527
120.82500000,0.1930,0.1071,-4.9124,0.2441,1.2477,-2.8007
120.83000000,0.4185,0.1229,-4.7377,0.4869,1.0601,-2.4303
120.83500000,0.7169,0.1204,-4.4460,0.6640,0.9798,-2.0482
120.84000000,0.9089,0.1868,-4.1183,0.7319,0.9602,-1.6290
120.84500000,0.9793,0.3335,-3.7856,0.7674,1.0069,-1.2745
120.85000000,0.9833,0.5565,-3.5409,0.7419,1.1379,-1.0669
120.85500000,0.8676,0.9426,-3.5149,0.5874,1.4885,-1.1535
120.86000000,0.6611,1.4340,-3.6963,0.5341,1.6170,-1.2983
120.86500000,0.5447,1.7808,-3.8717,0.5722,1.6652,-1.3407
120.87000000,0.5543,2.0403,-3.8840,0.6094,1.8285,-1.2754
120.87500000,0.5750,2.3885,-3.6987,0.5529,2.0088,-1.1342
120.88000000,0.6193,2.7108,-3.3293,0.5379,2.0478,-0.9708
120.88500000,0.7736,2.9129,-2.8947,0.5298,2.0665,-0.8836
120.89000000,0.9327,3.0489,-2.5531,0.1926,2.0309,-1.1441
120.89500000,0.9992,3.0859,-2.3797,0.1081,1.8891,-1.3291
120.90000000,1.0651,2.9653,-2.3333,0.1674,1.6636,-1.5378
120.90500000,1.1545,2.7242,-2.2537,0.2947,1.3537,-1.5919
120.91000000,1.2070,2.4515,-2.0190,0.4729,1.0957,-1.7486
120.91500000,1.2249,2.2450,-1.7184,0.7648,0.7973,-1.7040
120.92000000,1.2320,2.0884,-1.5140,0.8777,0.5876,-1.7843
120.92500000,1.1990,1.9046,-1.4943,0.8933,0.3406,-1.9897
120.93000000,1.0850,1.6717,-1.6485,0.8369,0.0409,-2.2512
120.93500000,0.9147,1.3990,-1.8713,0.7556,-0.2929,-2.4619
120.94000000,0.7561,1.1097,-2.0444,0.7144,-0.6395,-2.5748
120.94500000,0.6378,0.8257,-2.1292,0.6743,-0.9099,-2.5664
120.95000000,0.5396,0.5757,-2.1748,0.6277,-1.0568,-2.5423
120.95500000,0.4423,0.3903,-2.2333,0.5671,-1.1551,-2.5164
120.96000000,0.3172,0.2584,-2.2857,0.4843,-1.2395,-2.4260
120.96500000,0.1258,0.1386,-2.2845,0.3369,-1.3372,-2.1932
120.97000000,-0.1122,0.0720,-2.2412,0.3162,-1.3099,-2.0512
120.97500000,-0.3789,0.1912,-2.1768,0.1864,-1.1016,-1.8592
120.98000000,-0.6736,0.4487,-2.1364,0.0252,-0.9448,-1.8519
120.98500000,-0.9185,0.6673,-2.1724,-0.0816,-0.8230,-1.8887
120.99000000,-1.1041,0.8612,-2.2101,-0.2001,-0.6558,-1.8870
120.99500000,-1.2639,1.0873,-2.1673,-0.2722,-0.4972,-1.8559
121.00000000,-1.3683,1.2815,-2.0726,-0.3005,-0.4008,-1.8499
121.00500000,-1.4249,1.4537,-2.0228,-0.2977,-0.2388,-1.9609
121.01000000,-1.4971,1.6705,-2.0943,-0.3411,-0.0718,-2.1790
121.01500000,-1.5977,1.8262,-2.2262,-0.3257,-0.0622,-2.3934
121.02000000,-1.7293,1.7483,-2.4166,-0.2952,-0.2522,-2.9327
121.02500000,-1.9389,1.4844,-2.7205,-0.3602,-0.4447,-3.2945
121.03000000,-2.1749,1.2379,-3.0083,-0.4222,-0.5599,-3.5078
121.03500000,-2.4073,1.0620,-3.1965,-0.5632,-0.6841,-3.6028
121.04000000,-2.6842,0.8543,-3.3094,-0.7883,-0.8797,-3.6440
121.04500000,-2.9866,0.5322,-3.3552,-1.0571,-1.1803,-3.6573
121.05000000,-3.2651,0.0542,-3.3524,-1.3368,-1.6057,-3.6422
121.05500000,-3.5126,-0.6007,-3.2977,-1.6170,-2.1590,-3.5807
121.06000000,-3.7462,-1.3958,-3.1992,-1.9333,-2.7584,-3.5186
121.06500000,-3.9983,-2.2021,-3.1368,-2.1662,-3.2775,-3.5008
121.07000000,-4.3332,-2.8237,-3.2080,-2.4949,-3.5607,-3.4018
121.07500000,-4.8172,-3.1165,-3.3747,-2.9904,-3.6031,-3.1879
121.08000000,-5.4265,-3.1036,-3.3908,-3.6932,-3.4997,-2.4318
121.08500000,-6.0585,-2.9576,-2.9927,-4.2968,-3.4174,-1.6821
121.09000000,-6.6850,-2.8371,-2.1824,-4.9157,-3.3627,-0.8059
121.09500000,-7.2944,-2.7507,-1.1348,-5.4774,-3.2948,0.1453
121.10000000,-7.7674,-2.6935,0.0273,-5.8235,-3.1395,1.0902
121.10500000,-7.9843,-2.6443,1.1742,-5.9278,-2.7675,1.9308
121.11000000,-7.9463,-2.4215,1.9080,-5.8160,-2.1598,2.0986
121.11500000,-7.7159,-1.8654,1.9345,-5.5373,-1.3340,1.9077
121.12000000,-7.3580,-1.0493,1.6416,-5.1925,-0.4674,1.7461
121.12500000,-7.0782,-0.2956,1.8338,-5.2160,0.1090,2.1804
121.13000000,-7.0718,-0.2111,2.7501,-5.5853,0.2195,2.7561
121.13500000,-8.1662,-2.1009,4.5049,-7.6903,-2.2070,4.8477
121.14000000,-9.2995,-4.6011,5.9279,-6.7723,-2.1450,4.5278
121.14500000,-7.0975,-3.2732,2.8374,-3.5177,1.5509,-1.1670
121.15000000,-2.6381,2.1833,-5.0785,-0.9308,6.2256,-7.0437
121.15500000,-0.1037,7.6829,-11.6468,-1.4209,8.6957,-9.1741
